,ID89,name89,region,okrug,oblast_center,CityStatus,RaionCenter,Gubernia,Latitude,Longitude,lat2,long2,latlong,pop1926,pop1939,pop1959,pop1970,pop1979,mp1926,mp1939,mp1959,mp1970,mp1979,spop1926,spop1939,spop1959,spop1970,spop1979,smp1926,smp1939,smp1959,smp1970,smp1979,URAL,YUZHNY,DALNEV,PRIVOL,SEVER_ZAPAD,SIBIRSKII,TSENTRALNY,HBR,LBR
81,224,Krasnoborsk,Arkhangel'skaia oblast',Severno-Zapadny,0,0,1,7.0,61.56,45.94,3789.6336,2110.4836,2828.0664,989,0,0,NA,NA,16908.6389,36899.82746,55930.30902000001,72446.14231,85502.51736,47.5643927,0.0,0.0,NA,NA,94.78151692,110.58546000000001,119.50560049999999,125.2294993,128.9655746,0,0,0,0,1,0,0,0,0
82,227,Urdoma,Arkhangel'skaia oblast',Severno-Zapadny,0,0,0,7.0,61.76,48.55,3814.2976,2357.1025,2998.448,0,0,0,NA,NA,15610.76834,34281.82933,53092.709,68944.55706,81618.46779,0.0,0.0,0.0,NA,NA,93.23285597,109.04310659999999,118.3699369,124.123172,127.9118212,0,0,0,0,1,0,0,0,0
83,228,Iarensk,Arkhangel'skaia oblast',Severno-Zapadny,0,0,1,7.0,62.17,49.11,3865.1089,2411.7921,3053.1687,949,0,0,NA,NA,14907.775319999999,32848.83919,51163.902689999995,66395.33034,78661.8638,46.996629799999994,0.0,0.0,NA,NA,92.34514614,108.1531712,117.56608490000002,123.28509199999999,127.0785842,0,0,0,0,1,0,0,0,0
84,231,Leshukonskoe,Arkhangel'skaia oblast',Severno-Zapadny,0,0,1,1.0,64.9,45.77,4212.01,2094.8929,2970.473,0,0,0,NA,NA,12907.76903,28407.65546,42786.83358,55379.411739999996,65550.35815,0.0,0.0,0.0,NA,NA,89.59729295,105.1530054,113.7205912,119.28927959999999,123.00083059999999,0,0,0,0,1,0,0,0,0
86,235,Kamenka,Arkhangel'skaia oblast',Severno-Zapadny,0,0,0,1.0,65.89,44.11,4341.4921,1945.6921,2906.4079,0,0,0,NA,NA,12512.30635,27404.01589,40829.96366,52754.31276,62437.84935,0.0,0.0,0.0,NA,NA,89.00918545,104.4166151,112.7243305,118.23084509999998,121.92415030000001,0,0,0,0,1,0,0,0,0
87,237,Niandoma,Arkhangel'skaia oblast',Severno-Zapadny,0,1,1,27.0,61.67,40.21,3803.1889,1616.8441,2479.7507,4373,14906,21668,23400,22000,18567.32861,39943.5328,57774.03622,74316.52208,87670.65012,70.27811855,92.34285725,99.67210516,101.21348520000001,99.97595609,96.6123625,112.2587304,120.21575940000001,125.8006429,129.53495619999998,0,0,0,0,1,0,0,0,0
88,238,Shalakusha,Arkhangel'skaia oblast',Severno-Zapadny,0,0,0,27.0,62.22,40.27,3871.3284,1621.6729,2505.5994,0,0,0,NA,NA,17606.47281,38102.2596,55215.16359,71027.9833,83756.59349,0.0,0.0,0.0,NA,NA,95.57060393,111.26091299999999,119.22440590000001,124.78742520000002,128.4974183,0,0,0,0,1,0,0,0,0
89,241,Maloshuika,Arkhangel'skaia oblast',Severno-Zapadny,0,0,0,1.0,63.71,43.76,4058.9641,1914.9376,2787.9496,0,0,0,NA,NA,14625.99869,32167.889389999997,47763.85787,61822.57818,73100.36038,0.0,0.0,0.0,NA,NA,91.97876355,107.7179121,116.0796044,121.7055518,125.43078429999998,0,0,0,0,1,0,0,0,0
90,244,Pinega,Arkhangel'skaia oblast',Severno-Zapadny,0,0,0,1.0,64.7,44.4,4186.09,1971.36,2872.68,1371,0,0,NA,NA,13390.99843,29599.19992,44169.33089,57207.120429999995,67692.03935,52.17600047,0.0,0.0,NA,NA,90.29442749,105.997374,114.3998372,119.9996166,123.7149862,0,0,0,0,1,0,0,0,0
91,245,Karpogory,Arkhangel'skaia oblast',Severno-Zapadny,0,0,1,1.0,64.0,44.45,4096.0,1975.8025,2844.8,0,0,0,NA,NA,14125.917980000002,31076.31227,46372.15421,60029.28642999999,71002.59478,0.0,0.0,0.0,NA,NA,91.31267423,107.0024973,115.4433011,121.05693889999999,124.77943799999998,0,0,0,0,1,0,0,0,0
92,248,Plesetsk,Arkhangel'skaia oblast',Severno-Zapadny,0,0,1,1.0,62.71,40.3,3932.5441,1624.09,2527.2129999999997,1513,0,0,NA,NA,16760.45266,36466.2259,52913.72268,68194.3459,80500.77924,53.60948323,0.0,0.0,NA,NA,94.61019824,110.33699479999999,118.2964683,123.879503,127.6001163,0,0,0,0,1,0,0,0,0
93,249,Emtsa,Arkhangel'skaia oblast',Severno-Zapadny,0,0,0,1.0,63.07,40.34,3977.8249,1627.3156,2544.2438,710,0,0,NA,NA,16272.853130000001,35541.41237,51608.61381,66624.18964,78692.65973,43.10270413,0.0,0.0,NA,NA,94.03672634,109.7979949,117.7538341,123.36151709999999,127.08740929999999,0,0,0,0,1,0,0,0,0
94,250,Obozerskii,Arkhangel'skaia oblast',Severno-Zapadny,0,0,0,1.0,63.46,40.32,4027.1716,1625.7024,2558.7072,517,0,0,NA,NA,15828.12924,34916.96646,50679.0228,65598.17745,77531.3831,39.03803976,0.0,0.0,NA,NA,93.50008054,109.4268331,117.3596815,123.0170065,126.75242790000001,0,0,0,0,1,0,0,0,0
95,251,Oksovskii,Arkhangel'skaia oblast',Severno-Zapadny,0,0,0,1.0,62.6,39.93,3918.76,1594.4049,2499.618,0,0,0,NA,NA,17078.41235,36953.39708,53481.08095,68868.86615,81278.62303999999,0.0,0.0,0.0,NA,NA,94.97614455,110.61597330000001,118.5285815,124.0986973,127.81745790000001,0,0,0,0,1,0,0,0,0
96,252,Puksoozero,Arkhangel'skaia oblast',Severno-Zapadny,0,0,0,1.0,62.58,40.61,3916.2564,1649.1721,2541.3738,0,0,0,NA,NA,16952.540080000002,36706.23778,53355.47449,68751.51631,81143.86225,0.0,0.0,0.0,NA,NA,94.83201257,110.47485619999999,118.4773878,124.0607037,127.77993980000001,0,0,0,0,1,0,0,0,0
97,253,Savinskii,Arkhangel'skaia oblast',Severno-Zapadny,0,0,0,1.0,62.39,40.15,3892.5121,1612.0225,2504.9585,0,0,0,NA,NA,17348.04155,37543.73059,54384.595120000005,69995.30853,82574.50517,0.0,0.0,0.0,NA,NA,95.28170677,110.9496017,118.8936442,124.46043020000002,128.1753718,0,0,0,0,1,0,0,0,0
98,254,Samoded,Arkhangel'skaia oblast',Severno-Zapadny,0,0,0,1.0,63.62,40.52,4047.5044,1641.8704,2577.8824,0,0,0,NA,NA,15686.925330000002,34766.09201,50469.74085,65441.578120000006,77371.78331,0.0,0.0,0.0,NA,NA,93.32686126,109.3362554,117.2700402,122.9639934,126.706033,0,0,0,0,1,0,0,0,0
99,255,Severoonezhsk,Arkhangel'skaia oblast',Severno-Zapadny,0,0,0,1.0,62.57,39.86,3915.0049,1588.8196,2494.0402,0,0,0,NA,NA,17130.28014,37077.1282,53631.61344,69049.60955,81487.21733,0.0,0.0,0.0,NA,NA,95.03525938,110.6862977,118.5897908,124.1571003,127.8754199,0,0,0,0,1,0,0,0,0
100,257,Uemskii,Arkhangel'skaia oblast',Severno-Zapadny,0,0,0,1.0,64.48,40.86,4157.6704,1669.5396,2634.6528,0,0,0,NA,NA,18386.3159,46356.02912,64242.09447999999,86134.24175,102037.6123,0.0,0.0,0.0,NA,NA,96.41986941,115.43582749999999,122.55406509999999,129.1328211,133.0123212,0,0,0,0,1,0,0,0,0
101,262,Oktiabr'skii,Arkhangel'skaia oblast',Severno-Zapadny,0,0,1,7.0,61.08,43.17,3730.7664,1863.6489,2636.8236,0,0,0,NA,NA,18697.37587,40373.75871,59682.02665,76915.05991,90681.57908,0.0,0.0,0.0,NA,NA,96.7496199,112.4858639,120.92930659999999,126.5727821,130.3047253,0,0,0,0,1,0,0,0,0
102,263,Ileza,Arkhangel'skaia oblast',Severno-Zapadny,0,0,0,7.0,61.04,43.88,3725.8816,1925.4544,2678.4352,0,0,0,NA,NA,18465.61721,39937.66338,59325.404420000006,76506.40503,90218.11894,0.0,0.0,0.0,NA,NA,96.50440882,112.25561640000001,120.7975285,126.4529429,130.1877705,0,0,0,0,1,0,0,0,0
103,264,Kizema,Arkhangel'skaia oblast',Severno-Zapadny,0,0,0,7.0,61.12,44.82,3735.6544,2008.8324,2739.3984,0,0,0,NA,NA,18004.644080000002,39031.228839999996,58422.03102,75410.90103,88939.76132,0.0,0.0,0.0,NA,NA,96.00834877,111.76966509999998,120.4604663,126.1287824,129.8623108,0,0,0,0,1,0,0,0,0
104,265,Loiga,Arkhangel'skaia oblast',Severno-Zapadny,0,0,0,7.0,61.08,44.61,3730.7664,1990.0521,2724.7788,0,0,0,NA,NA,18135.08858,39291.75707,58705.33695,75758.47891,89347.21577000001,0.0,0.0,0.0,NA,NA,96.14986856,111.91037539999999,120.56667890000001,126.23209299999999,129.96650630000002,0,0,0,0,1,0,0,0,0
105,267,Lukovetskii,Arkhangel'skaia oblast',Severno-Zapadny,0,0,0,1.0,64.3,41.92,4134.49,1757.2864,2695.4559999999997,0,0,0,NA,NA,14895.043940000001,33561.9985,48851.85894,63633.69481,75278.27483,0.0,0.0,0.0,NA,NA,92.32872640000001,108.60036129999999,116.5654425,122.34347350000002,126.08924750000001,0,0,0,0,1,0,0,0,0
106,268,Kholmogory,Arkhangel'skaia oblast',Severno-Zapadny,0,0,1,1.0,64.22,41.65,4124.2084,1734.7225,2674.763,965,0,0,NA,NA,15091.949340000001,34287.062560000006,49750.28348,64882.40597000001,76761.54473,47.22614464,0.0,0.0,NA,NA,92.58128145,109.0462945,116.95928130000001,122.77375220000002,126.52783149999999,0,0,0,0,1,0,0,0,0
108,274,Nar'ian-Mar,Nenetskii avtonomnyi okrug,Severno-Zapadny,1,1,1,1.0,67.67,53.08,4579.2289,2817.4864,3591.9236,14000,13700,13200,16900,23400,9785.732003000001,21681.64921,33773.22786,43657.26209,51786.46683,91.14163098,90.7285037,90.02161473,94.77156651,101.21348520000001,84.43185274,99.68467942,108.7311649,114.1505253,117.82850959999999,0,0,0,0,1,0,0,1,0
109,276,Amderma,Nenetskii avtonomnyi okrug,Severno-Zapadny,0,0,0,1.0,69.76,61.68,4866.4576,3804.4224,4302.7968,0,0,0,NA,NA,8090.8260230000005,18011.003119999998,28554.405189999998,36884.02707,43797.97125,0.0,0.0,0.0,NA,NA,80.97275226,96.01526903,105.25870479999999,110.57645249999999,114.2192956,0,0,0,0,1,0,0,1,0
110,279,Vologda,Vologodskaia oblast',Severno-Zapadny,1,1,0,7.0,59.22,39.88,3507.0084,1590.4144,2361.6936,57081,95314,139137,178000,237000,25592.73748,55213.292010000005,79012.53457,101304.0248,118682.6148,119.9512673,131.44466540000002,140.26172590000002,146.1569491,153.16080730000002,103.0237971,119.22366570000001,127.17888880000001,132.8459425,136.52071909999998,0,0,0,0,1,0,0,0,0
111,284,Velikii Ustiug,Vologodskaia oblast',Severno-Zapadny,0,1,0,7.0,60.76,46.18,3691.7776,2132.5924,2805.8968,19092,32141,37026,36700,37900,17928.34528,39289.63645,59648.28057,77137.98809,90943.97777,97.16093551,107.70055420000001,110.65726399999998,110.47128359999999,111.14865800000001,95.92514454,111.9092335,120.91686750000001,126.63791210000001,130.3707004,0,0,0,0,1,0,0,0,0
113,287,Sokol,Vologodskaia oblast',Severno-Zapadny,0,1,0,7.0,59.46,40.14,3535.4916,1611.2196,2386.7244,5926,29039,41709,48300,45300,26223.36915,55143.88982999999,79143.04742999999,101604.7734,120400.0751,75.46578856,105.6042949,113.17709099999999,116.32025520000002,114.94117709999999,103.51854240000002,119.1962001,127.21611670000001,132.9142854,136.85666719999998,0,0,0,0,1,0,0,0,0
114,288,Cherepovets,Vologodskaia oblast',Severno-Zapadny,0,1,0,26.0,59.12,38.0,3495.1744,1444.0,2246.56,21189,32353,92356,188000,265700,26686.18375,56747.0967,79761.85268,101480.9357,119039.0821,99.2262517,107.8370517,130.72277169999998,147.4815266,156.0031758,103.874851,119.82279229999999,127.3918685,132.8861666,136.5908107,0,0,0,0,1,0,0,0,0
116,292,s. im. Babushkina,Vologodskaia oblast',Severno-Zapadny,0,0,1,7.0,59.76,43.15,3571.2576,1861.9225,2578.644,0,0,0,NA,NA,21711.6256,46643.6007,68585.0919,88250.58297,103872.1697,0.0,0.0,0.0,NA,NA,99.71227003,115.568757,124.0067203,129.6850768,133.423667,0,0,0,0,1,0,0,0,0
118,297,Lipin Bor,Vologodskaia oblast',Severno-Zapadny,0,0,1,26.0,60.26,37.98,3631.2676,1442.4804,2288.6748,0,0,0,NA,NA,23069.41314,48913.45818,69137.70987,88590.92709,104427.2495,0.0,0.0,0.0,NA,NA,100.9273985,116.5926545,124.18551740000001,129.7727593,133.54682,0,0,0,0,1,0,0,0,0
119,301,Verkhovazh'e,Vologodskaia oblast',Severno-Zapadny,0,0,1,7.0,60.74,42.06,3689.3476,1769.0436,2554.7244,918,0,0,NA,NA,19922.75336,42886.48016,62864.150610000004,80893.50115,95299.73155,46.54237724,0.0,0.0,NA,NA,98.00243144,113.77020970000001,122.0744642,127.7100869,131.44123259999998,0,0,0,0,1,0,0,0,0
120,304,Vozhega,Vologodskaia oblast',Severno-Zapadny,0,0,1,7.0,60.47,40.22,3656.6209,1617.6484,2432.1034,831,0,0,NA,NA,21442.54936,45990.09046,66303.69145,85145.88965,100290.1283,45.19375136,0.0,0.0,NA,NA,99.46337216,115.26558729999999,123.25442290000001,128.87066059999998,132.6141689,0,0,0,0,1,0,0,0,0
123,310,Vokhtoga,Vologodskaia oblast',Severno-Zapadny,0,0,0,7.0,58.82,41.06,3459.7924,1685.9236,2415.1492,0,0,0,NA,NA,27300.93011,58353.49454,83855.87306,107368.6208,125992.3991,0.0,0.0,0.0,NA,NA,104.3396068,120.4347014,128.52427690000002,134.1895946,137.9209925,0,0,0,0,1,0,0,0,0
124,312,Kadui,Vologodskaia oblast',Severno-Zapadny,0,0,1,26.0,59.2,37.17,3504.64,1381.6089,2200.464,0,0,0,NA,NA,26753.289569999997,56489.372039999995,79888.07088,102992.3426,121768.0786,0.0,0.0,0.0,NA,NA,103.9260507,119.7231578,127.42756409999998,133.22722679999998,137.1211378,0,0,0,0,1,0,0,0,0
125,313,Khokhlovo,Vologodskaia oblast',Severno-Zapadny,0,0,0,26.0,59.14,37.4,3497.5396,1398.76,2211.8360000000002,0,0,0,NA,NA,27161.832860000002,57289.892060000006,81546.57939,105728.01,125336.1797,0.0,0.0,0.0,NA,NA,104.23528,120.0312953,127.89189009999998,133.8330875,137.79836530000003,0,0,0,0,1,0,0,0,0
127,317,Kichmengskii Gorodok,Vologodskaia oblast',Severno-Zapadny,0,0,1,7.0,59.99,45.82,3598.8001,2099.4724,2748.7418,0,0,0,NA,NA,19470.21557,42226.19708,63668.06243,82194.30648,96926.17796,0.0,0.0,0.0,NA,NA,97.5480408,113.43945740000001,122.3554182,128.0708973,131.8295478,0,0,0,0,1,0,0,0,0
128,319,Shuiskoe,Vologodskaia oblast',Severno-Zapadny,0,0,1,7.0,59.38,41.04,3525.9844,1684.2816,2436.9552,0,0,0,NA,NA,24934.27781,53364.97342,77018.27256,98784.52494,116210.8328,0.0,0.0,0.0,NA,NA,102.4953508,118.4812631,126.6029578,132.26601399999998,136.0293325,0,0,0,0,1,0,0,0,0
130,324,Niuksenitsa,Vologodskaia oblast',Severno-Zapadny,0,0,1,7.0,60.42,44.26,3650.5764,1958.9476,2674.1892,0,0,0,NA,NA,19469.929790000002,42067.41137,62588.38846,80695.74763,95112.95861,0.0,0.0,0.0,NA,NA,97.54775087,113.3592189,121.97733670000001,127.6547726,131.3962539,0,0,0,0,1,0,0,0,0
132,329,Siamzha,Vologodskaia oblast',Severno-Zapadny,0,0,1,7.0,60.02,41.06,3602.4004,1685.9236,2464.4212,0,0,0,NA,NA,22425.81146,48116.597969999995,69688.35377999999,89504.69947,105352.758,0.0,0.0,0.0,NA,NA,100.3596803,116.23820790000002,124.3623866,130.0066624,133.7508348,0,0,0,0,1,0,0,0,0
133,332,Tarnogskii Gorodok,Vologodskaia oblast',Severno-Zapadny,0,0,1,7.0,60.5,43.58,3660.25,1899.2164,2636.59,0,0,0,NA,NA,19657.72037,42397.634739999994,62742.95684,80846.08123,95276.20095,0.0,0.0,0.0,NA,NA,97.73745334,113.5257828,122.0318258,127.6968342,131.43557040000002,0,0,0,0,1,0,0,0,0
135,337,Ust'e,Vologodskaia oblast',Severno-Zapadny,0,0,1,7.0,59.63,39.74,3555.7369,1579.2676,2369.6962,0,0,0,NA,NA,25253.539080000002,53971.94747000001,77393.45057999999,99263.41893,116969.4835,0.0,0.0,0.0,NA,NA,102.7531245,118.7276037,126.71233670000001,132.37727560000002,136.1811595,0,0,0,0,1,0,0,0,0
137,342,Kharovsk,Vologodskaia oblast',Severno-Zapadny,0,1,1,7.0,59.95,40.2,3594.0025,1616.04,2409.99,500,7400,11300,14100,12900,23275.84165,49702.779610000005,71514.04235,91790.87471,108165.2917,38.62135382,79.37447326,87.09663891,91.2775799,89.58589544,101.1064691,116.9386195,124.9398395,130.5824578,134.36092060000001,0,0,0,0,1,0,0,0,0
138,344,Chagoda,Vologodskaia oblast',Severno-Zapadny,0,0,1,26.0,59.15,35.33,3498.7225,1248.2089,2089.7695,0,0,0,NA,NA,26846.205410000002,56537.5688,77897.78129,99129.28085,116698.8076,0.0,0.0,0.0,NA,NA,103.9967517,119.74182169999999,126.85860990000002,132.3461608,136.1270934,0,0,0,0,1,0,0,0,0
139,345,Sazonovo,Vologodskaia oblast',Severno-Zapadny,0,0,0,26.0,59.08,35.24,3490.4464,1241.8576,2081.9792,0,0,0,NA,NA,27044.6815,56916.295710000006,78356.80764,99699.97303,117354.2625,0.0,0.0,0.0,NA,NA,104.1470387,119.8879801,126.990995,132.47827420000002,136.2578206,0,0,0,0,1,0,0,0,0
140,347,Suda,Vologodskaia oblast',Severno-Zapadny,0,0,0,26.0,59.15,37.55,3498.7225,1410.0025,2221.0825,0,0,0,NA,NA,27330.606480000002,57555.88748,82453.57269,107573.7797,127932.8289,0.0,0.0,0.0,NA,NA,104.36180279999999,120.13281699999999,128.1421885,134.2338253,138.2802106,0,0,0,0,1,0,0,0,0
141,349,Sheksna,Vologodskaia oblast',Severno-Zapadny,0,0,1,26.0,59.21,38.21,3505.8241,1460.0041,2262.4141,0,0,0,NA,NA,27721.97262,58137.27681,84851.01665,112507.6665,134910.2299,0.0,0.0,0.0,NA,NA,104.65250329999999,120.3532379,128.7919079,135.2749654,139.5319639,0,0,0,0,1,0,0,0,0
142,350,Chebsara,Vologodskaia oblast',Severno-Zapadny,0,0,0,26.0,59.2,38.84,3504.64,1508.5456,2299.328,676,0,0,NA,NA,27073.36124,57363.52428,82091.29525,105990.7482,125399.8991,42.4607722,0.0,0.0,NA,NA,104.1686728,120.05944109999999,128.04251509999997,133.8905193,137.81029819999998,0,0,0,0,1,0,0,0,0
143,352,Murmansk,Murmanskaia oblast',Severno-Zapadny,1,1,0,1.0,68.95,33.1,4754.1025,1095.61,2282.245,8777,119369,221847,309000,380800,9804.65114,22345.994430000002,35154.43736,45266.02571,53286.25473,82.44440137,136.6555112,151.5297785,159.7973221,165.1232603,84.46735184,100.2882547,109.56868459999998,114.92509040000002,118.4491289,0,0,0,0,1,0,0,0,0
144,357,Apatity,Murmanskaia oblast',Severno-Zapadny,0,1,0,1.0,67.58,33.39,4567.0564,1114.8921,2256.4962,0,4409,19938,45600,62000,10882.21611,27047.2705,39801.33867,50411.84729,59299.86407,0.0,70.41564742,98.01757835,115.08275330000001,121.7687899,86.39489063,104.1489925,112.18317309999999,117.2451832,120.78806329999999,0,0,0,0,1,0,0,0,0
145,362,Kandalaksha,Murmanskaia oblast',Severno-Zapadny,0,1,0,1.0,67.16,32.42,4510.4656,1051.0564,2177.3272,4185,22172,37045,42700,45400,11093.60799,25111.53148,37054.513439999995,47946.330310000005,56883.20147000001,69.54329042,100.1317536,110.66805759999998,113.6772673,114.98846340000001,86.75291268,102.6388314,110.6734602,116.16178219999999,119.8752437,0,0,0,0,1,0,0,0,0
146,368,Kirovsk,Murmanskaia oblast',Severno-Zapadny,0,1,0,1.0,67.63,33.72,4573.8169,1137.0384,2280.4836,0,31492,39047,38500,40500,10850.3363,25118.24348,38374.8053,50731.07721,60566.31657,0.0,107.2775747,111.7782072,111.48009609999998,112.55209579999999,86.34035996,102.64424659999999,111.4113269,117.3819257,121.2530042,0,0,0,0,1,0,0,0,0
147,370,Monchegorsk,Murmanskaia oblast',Severno-Zapadny,0,1,0,1.0,67.92,32.95,4613.1264,1085.7025,2237.964,0,28450,45523,46000,51400,10576.50968,24586.38995,37198.38625,48575.9251,57712.30463,0.0,105.1835554,115.0464962,115.27021359999999,117.6659447,85.86599759,102.21105490000001,110.7550108,116.4431628,120.1923173,0,0,0,0,1,0,0,0,0
148,372,Olenegorsk,Murmanskaia oblast',Severno-Zapadny,0,1,0,1.0,68.15,33.23,4644.4225,1104.2329,2264.6245,0,0,12100,21500,27400,10428.06443,25320.2548,38159.03305,49141.6761,58200.61817,0.0,0.0,88.37806268,99.51674952,104.41362,85.60424024,102.80662,111.29232549999999,116.69320159999998,120.3771313,0,0,0,0,1,0,0,0,0
149,374,Poliarnyi,Murmanskaia oblast',Severno-Zapadny,0,1,0,1.0,69.19,33.44,4787.2561,1118.2336,2313.7136,406,5903,11400,15300,20000,9887.732246,25196.19095,41267.038010000004,54311.58889,64433.56224,36.07627828,75.39823967,87.26116796,92.8449436,98.0790657,84.62252275,102.7070385,112.95054409999999,118.86435159999998,122.61996450000001,0,0,0,0,1,0,0,0,0
150,376,Severomorsk,Murmanskaia oblast',Severno-Zapadny,0,1,0,1.0,69.07,33.43,4770.6649,1117.5649,2309.0101,0,0,32234,45700,50100,10180.02567,28307.11185,44586.15365,58730.84875,70395.36321,0.0,0.0,107.7605327,115.1297578,117.11084199999999,85.15935801,105.080302,114.6008496,120.5762205,124.58762490000001,0,0,0,0,1,0,0,0,0
153,384,Verkhnetulomskii,Murmanskaia oblast',Severno-Zapadny,0,0,0,1.0,68.61,31.83,4707.3321,1013.1489,2183.8563,0,0,0,NA,NA,10035.22526,23898.539409999998,36439.35165,47440.816210000005,56323.3226,0.0,0.0,0.0,NA,NA,84.89515544,101.6381066,110.32150729999998,115.9334193,119.65874529999999,0,0,0,0,1,0,0,0,0
154,385,Kil'dinstroi,Murmanskaia oblast',Severno-Zapadny,0,0,0,1.0,68.8,33.12,4733.44,1096.9344,2278.656,0,0,0,NA,NA,10438.97909,29817.56865,48208.015210000005,63302.71122999999,75597.60702000001,0.0,0.0,0.0,NA,NA,85.62359918,106.148781,116.27913999999998,122.22813629999999,126.1843309,0,0,0,0,1,0,0,0,0
155,386,Molochnyi,Murmanskaia oblast',Severno-Zapadny,0,0,0,1.0,68.86,33.01,4741.6996,1089.6601,2273.0686,0,0,0,NA,NA,10818.06142,35095.72746,58251.25996,76291.72701,91261.14161,0.0,0.0,0.0,NA,NA,86.28500769,109.53369550000001,120.39621709999999,126.38975409999999,130.4502137,0,0,0,0,1,0,0,0,0
156,387,Murmashi,Murmanskaia oblast',Severno-Zapadny,0,0,0,1.0,68.84,32.96,4738.9456,1086.3616,2268.9664,0,0,0,NA,NA,10557.12007,31731.03964,51830.9749,68149.79942000001,81501.82082000001,0.0,0.0,0.0,NA,NA,85.83199417,107.434275,117.84716090000002,123.8649577,127.8794727,0,0,0,0,1,0,0,0,0
157,388,Tumannyi,Murmanskaia oblast',Severno-Zapadny,0,0,0,1.0,68.87,35.69,4743.0769,1273.7761,2457.9703,0,0,0,NA,NA,9975.972520000001,23007.27365,34895.59571,45286.890510000005,53702.14659,0.0,0.0,0.0,NA,NA,84.78606204,100.8732118,109.4140247,114.93497109999998,118.6184172,0,0,0,0,1,0,0,0,0
158,389,Shongui,Murmanskaia oblast',Severno-Zapadny,0,0,0,1.0,68.74,33.2,4725.1876,1102.24,2282.1679999999997,0,0,0,NA,NA,10292.3805,27442.19573,43593.56505,57146.357789999995,68121.97957000001,0.0,0.0,0.0,NA,NA,85.36206168,104.4450703,114.1193278,119.97633490000001,123.85586950000001,0,0,0,0,1,0,0,0,0
159,391,Revda,Murmanskaia oblast',Severno-Zapadny,0,0,0,1.0,67.95,34.56,4617.2025,1194.3936,2348.3520000000003,0,0,0,NA,NA,10621.68451,24927.82589,37456.92654,48466.11212,57431.24144,0.0,0.0,0.0,NA,NA,85.94500518,102.4901109,110.9008432,116.394324,120.0852969,0,0,0,0,1,0,0,0,0
160,392,Lovozero,Murmanskaia oblast',Severno-Zapadny,0,0,1,1.0,67.96,35.14,4618.5616,1234.8196,2388.1144,0,0,0,NA,NA,10627.89939,24564.22159,36825.26294,47657.678060000006,56470.066629999994,0.0,0.0,0.0,NA,NA,85.95585108,102.1928162,110.5429213,116.0316544,119.7156778,0,0,0,0,1,0,0,0,0
161,395,Zapoliarnyi,Murmanskaia oblast',Severno-Zapadny,0,1,0,1.0,69.43,30.83,4820.5249,950.4889,2140.5269,0,0,3800,22100,21200,9371.205655,21498.73307,32430.9989,41995.5308,49842.078089999995,0.0,0.0,67.94303217,100.0666689,99.23659178,83.638287,99.5155738,107.88706840000002,113.32280559999998,116.9991568,0,0,0,0,1,0,0,0,0
162,396,Nikel',Murmanskaia oblast',Severno-Zapadny,0,0,1,1.0,69.4,30.23,4816.36,913.8529,2097.962,0,0,0,NA,NA,9333.367466,21223.62254,32027.91012,42161.47312,49810.29809,0.0,0.0,0.0,NA,NA,83.56430099,99.25878085,107.62740749999999,113.4067838,116.9853591,0,0,0,0,1,0,0,0,0
163,397,Pechenga,Murmanskaia oblast',Severno-Zapadny,0,0,0,1.0,69.61,31.37,4845.5521,984.0769,2183.6657,0,0,0,NA,NA,9301.182565000001,21395.8657,32504.34247,42702.76013,50512.68183,0.0,0.0,0.0,NA,NA,83.50115845,99.41990354,107.93400079999999,113.67864569999999,117.2884605,0,0,0,0,1,0,0,0,0
164,398,Prirechnyi,Murmanskaia oblast',Severno-Zapadny,0,0,0,1.0,69.02,30.31,4763.7604,918.6961,2091.9962,0,0,0,NA,NA,9582.464679,21908.880869999997,32971.07727,43004.573130000004,50933.76985,0.0,0.0,0.0,NA,NA,84.04654198,99.89297571,108.2304405,113.8288784,117.4683445,0,0,0,0,1,0,0,0,0
165,400,Umba,Murmanskaia oblast',Severno-Zapadny,0,0,1,1.0,66.7,34.34,4448.89,1179.2356,2290.478,0,0,0,NA,NA,11711.7939,26253.75894,38535.49209,49712.06359,58832.64916,0.0,0.0,0.0,NA,NA,87.76601242,103.542112,111.499555,116.942659,120.6142572,0,0,0,0,1,0,0,0,0
166,403,Leningrad,Leningradskii gorsovet,Severno-Zapadny,1,1,0,37.0,59.94,30.31,3592.8036,918.6961,1816.7814,1723390,3619473,3552085,3908858,4532420,16356.082919999999,33515.722480000004,48949.56172,64468.504420000005,76927.16795,206.20396630000002,228.06554100000002,227.49825589999998,230.39462819999997,234.9097735,94.13569548,108.57160549999999,116.60858909999999,122.6319717,126.576324,0,0,0,0,1,0,0,0,1
167,420,Zelenogorsk (Sestroretskii raisovet),Leningradskii gorsovet,Severno-Zapadny,0,1,0,37.0,60.21,29.71,3625.2441,882.6841,1788.8391,0,0,0,NA,NA,54005.47986,112676.5073,125887.5059,148671.027,174550.68300000002,0.0,0.0,0.0,NA,NA,118.74113940000001,135.3098502,137.9014305,141.8359824,145.6841861,0,0,0,0,1,0,0,0,0
